"Información del sitio:","EZEIZA"
Id. de licencia:,
Uso de licencias del sitio:,Canales de la cámara: 608/674,Orígenes de TPV: 1/1,Canales LPR6: 3/3

Avigilon Cloud Services:,Error desconocido
"22/12/2025 14:35:02"

Información general:
Nombre de servidor,Versión del servidor:,IP del servidor:,Nombre del modelo:,Nombre del sistema:,Etiqueta de mantenimiento:,Tipo de GPU:,Sistema operativo:,Carga de CPU:,Uso de la memoria:,Memoria disponible del sistema:,Tiempo de actividad:,Servicio LPR:,Versión de LPR:,Servicio de análisis:,Versión de servicio de análisis:,Carga máxima (últimos 3 días):
"EZE01","7.14.20.14","10.116.85.20","PowerEdge R740xd","EZE1","357VMR2","Windows Server 2012 R2","Unknown","10%","5882,2 MB","22477,4 MB","22 días, 0 horas, 53 minutos, 9 segundos","No disponible","Unknown","No disponible","Unknown","No hay datos disponibles"
"FAILOVER","10.116.80.145(58558:13)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4be.cam12,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4be.cam12","10.116.80.145","AC:CB:51:EE:E4:BE","V4.30.120, build 200630","No disponible","1620200803CCWRE65964986WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 504 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.145(58558:14)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4be.cam13,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4be.cam13","10.116.80.145","AC:CB:51:EE:E4:BE","V4.30.120, build 200630","No disponible","1620200803CCWRE65964986WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 504 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.145(58558:15)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4be.cam14,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4be.cam14","10.116.80.145","AC:CB:51:EE:E4:BE","V4.30.120, build 200630","No disponible","1620200803CCWRE65964986WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 504 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","","","","","Desconocido","","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:9)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam08,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam08","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:10)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam09,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam09","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:7)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam06,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam06","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:8)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam07,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam07","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","15","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:1)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam00,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam00","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:2)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam01,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam01","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","15","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:3)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam02,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam02","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:4)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam03,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam03","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:5)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam04,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam04","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:6)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam05,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam05","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:11)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam10,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam10","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:12)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam11,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam11","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:13)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam12,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam12","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:14)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam13,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam13","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:15)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam14,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam14","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.152(58571:16)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cb.cam15,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cb.cam15","10.116.80.152","AC:CB:51:EE:E4:CB","V4.30.120, build 200630","No disponible","1620200803CCWRE65964999WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","","","","","Desconocido","","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:16)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam15,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam15","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:15)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam14,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam14","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","TB2-PASARELA-14","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","TB2-PASARELA-14 (C10)","","Device,1.1.accb51eee4cf.cam09,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam09","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","TB2-PASARELA-15","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","TB2-PASARELA-15 POS 09 (C9)","","Device,1.1.accb51eee4cf.cam08,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam08","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:14)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam13,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam13","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:13)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam12,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam12","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","TB2-PASARELA-13","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","TB2-PASARELA-13 (C1)","","Device,1.1.accb51eee4cf.cam00,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam00","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:2)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam01,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam01","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:3)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam02,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam02","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:4)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam03,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam03","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:5)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam04,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam04","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:6)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam05,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam05","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:7)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam06,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam06","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","15","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:8)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam07,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam07","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:11)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam10,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam10","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","10.116.80.151(58575:12)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee4cf.cam11,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee4cf.cam11","10.116.80.151","AC:CB:51:EE:E4:CF","V4.30.120, build 200630","No disponible","1620200803CCWRE65965003WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","","","","","Desconocido","","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:1)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam00,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam00","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:2)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam01,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam01","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:3)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam02,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam02","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:4)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam03,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam03","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:5)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam04,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam04","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:6)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam05,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam05","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:7)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam06,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam06","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:8)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam07,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam07","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:9)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam08,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam08","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","25","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"FAILOVER","Embedded Net DVR(58625:10)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HGHI-K1","","","Device,1.1.accb51eee501.cam09,3.f2ce0538-5614-4aeb-8b70-503379b7079f,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.accb51eee501.cam09","10.116.80.160","AC:CB:51:EE:E5:01","V4.30.120, build 200630","No disponible","1620200803CCWRE65965053WCVU","True","True","None","Online","0","352x288","3","15","Desconocido","Grabado: 212 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
